Target Type,Target member,Header for assembly name entries,.Net Core,Recommended changes,Issue ID,Category,Severity,Recommendation,JSON input File,OverHead Cost,Occurence Cost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.WSHttpSecurity,M:System.ServiceModel.WSHttpSecurity.get_Message,Microsoft.Xrm.Sdk.Deployment,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.WSHttpSecurity,M:System.ServiceModel.WSHttpSecurity.get_Transport,Microsoft.Xrm.Sdk.Deployment,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.WSHttpBinding,T:System.ServiceModel.WSHttpBinding,Microsoft.Xrm.Sdk,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.WSHttpBinding,T:System.ServiceModel.WSHttpBinding,Microsoft.Xrm.Sdk.Deployment,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.WSHttpBinding,"M:System.ServiceModel.WSHttpBinding.#ctor(System.ServiceModel.SecurityMode,System.Boolean)",Microsoft.Xrm.Sdk.Deployment,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.WSHttpBinding,M:System.ServiceModel.WSHttpBinding.get_Security,Microsoft.Xrm.Sdk,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.WSHttpBinding,M:System.ServiceModel.WSHttpBinding.get_Security,Microsoft.Xrm.Sdk.Deployment,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.WSHttpBindingBase,T:System.ServiceModel.WSHttpBindingBase,Microsoft.Xrm.Sdk,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.WSHttpBindingBase,T:System.ServiceModel.WSHttpBindingBase,Microsoft.Xrm.Sdk.Deployment,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.WSHttpBindingBase,M:System.ServiceModel.WSHttpBindingBase.get_ReaderQuotas,Microsoft.Xrm.Sdk,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.WSHttpBindingBase,M:System.ServiceModel.WSHttpBindingBase.set_MaxReceivedMessageSize(System.Int64),Microsoft.Xrm.Sdk,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.WSHttpBindingBase,M:System.ServiceModel.WSHttpBindingBase.set_MaxReceivedMessageSize(System.Int64),Microsoft.Xrm.Sdk.Deployment,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.HttpTransportSecurity,T:System.ServiceModel.HttpTransportSecurity,Microsoft.Xrm.Sdk.Deployment,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,issue Id : SYSM13,ms-api-nuget,,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,codeparser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.HttpTransportSecurity,M:System.ServiceModel.HttpTransportSecurity.set_ClientCredentialType(System.ServiceModel.HttpClientCredentialType),Microsoft.Xrm.Sdk.Deployment,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.HttpTransportSecurity,M:System.ServiceModel.HttpTransportSecurity.set_ProxyCredentialType(System.ServiceModel.HttpProxyCredentialType),Microsoft.Xrm.Sdk.Deployment,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.HttpClientCredentialType,T:System.ServiceModel.HttpClientCredentialType,Microsoft.Xrm.Sdk,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.HttpClientCredentialType,T:System.ServiceModel.HttpClientCredentialType,Microsoft.Xrm.Sdk.Deployment,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.HttpBindingBase,T:System.ServiceModel.HttpBindingBase,Microsoft.Xrm.Sdk,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.HttpBindingBase,T:System.ServiceModel.HttpBindingBase,Microsoft.Xrm.Tooling.Connector,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.HttpBindingBase,M:System.ServiceModel.HttpBindingBase.get_ReaderQuotas,Microsoft.Xrm.Sdk,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.HttpBindingBase,M:System.ServiceModel.HttpBindingBase.set_MaxBufferSize(System.Int32),Microsoft.Xrm.Sdk,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.HttpBindingBase,M:System.ServiceModel.HttpBindingBase.set_MaxReceivedMessageSize(System.Int64),Microsoft.Xrm.Sdk,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.HttpBindingBase,M:System.ServiceModel.HttpBindingBase.set_MaxReceivedMessageSize(System.Int64),Microsoft.Xrm.Tooling.Connector,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.HttpProxyCredentialType,T:System.ServiceModel.HttpProxyCredentialType,Microsoft.Xrm.Sdk.Deployment,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.EndpointAddress,T:System.ServiceModel.EndpointAddress,Microsoft.Xrm.Sdk,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,issue Id : SYSM14,ms-api-nuget,,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,codeparser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.EndpointAddress,T:System.ServiceModel.EndpointAddress,Microsoft.Xrm.Tooling.Connector,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.EndpointAddress,T:System.ServiceModel.EndpointAddress,Microsoft.Xrm.Sdk.Deployment,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.EndpointAddress,M:System.ServiceModel.EndpointAddress.#ctor(System.String),Microsoft.Xrm.Sdk,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.EndpointAddress,"M:System.ServiceModel.EndpointAddress.#ctor(System.Uri,System.ServiceModel.Channels.AddressHeader[])",Microsoft.Xrm.Sdk,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.EndpointAddress,"M:System.ServiceModel.EndpointAddress.#ctor(System.Uri,System.ServiceModel.EndpointIdentity,System.ServiceModel.Channels.AddressHeader[])",Microsoft.Xrm.Sdk.Deployment,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.EndpointAddress,"M:System.ServiceModel.EndpointAddress.#ctor(System.Uri,System.ServiceModel.EndpointIdentity,System.ServiceModel.Channels.AddressHeaderCollection)",Microsoft.Xrm.Sdk,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.EndpointAddress,M:System.ServiceModel.EndpointAddress.get_Headers,Microsoft.Xrm.Sdk,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.EndpointAddress,M:System.ServiceModel.EndpointAddress.get_Identity,Microsoft.Xrm.Sdk,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.EndpointAddress,M:System.ServiceModel.EndpointAddress.get_Uri,Microsoft.Xrm.Sdk,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T:System.ServiceModel.EndpointAddress,M:System.ServiceModel.EndpointAddress.get_Uri,Microsoft.Xrm.Tooling.Connector,Not supported,Microsoft has made available the relevant assemblies as packages on NuGet now. System.ServiceModel.Primitives is the base package; add the others if necessary to your project.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
